Comuna,Codigo_comuna,Barrio,Codigo_barrio,Estrato_0,Estrato_1,Estrato_2,Estrato_3,Estrato_4,Estrato_5,Estrato_6,Annio
GUAYABAL,15,TENCHE,1502,0,0,1,0,1,0,0,2014
GUAYABAL,15,TRINIDAD,1503,0,9,9,143,1,0,0,2014
GUAYABAL,15,SANTA FE,1504,0,0,0,0,47,0,0,2014
GUAYABAL,15,CAMPO AMOR,1507,0,0,1,34,15,0,0,2014
GUAYABAL,15,CRISTO REY,1509,0,0,0,114,3,0,0,2014
GUAYABAL,15,GUAYABAL,1510,0,0,0,14,7,0,0,2014
GUAYABAL,15,LA COLINA,1511,0,0,190,88,0,0,0,2014
BELEN,16,FATIMA,1601,0,0,0,30,16,3,0,2014
BELEN,16,ROSALES,1602,0,0,0,1,4,5,0,2014
BELEN,16,BELEN,1603,0,0,0,27,38,2,0,2014
BELEN,16,GRANADA,1604,0,0,0,32,6,0,0,2014
BELEN,16,SAN BERNARDO,1605,0,0,1,221,6,0,0,2014
BELEN,16,LAS PLAYAS,1606,0,0,2,114,4,0,0,2014
BELEN,16,DIEGO ECHAVARRIA,1607,0,0,0,22,2,3,0,2014
BELEN,16,LA MOTA,1608,0,0,18,7,9,10,0,2014
BELEN,16,LA HONDONADA,1609,0,8,6,62,5,1,0,2014
BELEN,16,EL RINCON,1610,0,71,220,97,2,2,0,2014
BELEN,16,LOMA DE LOS BERNAL,1611,0,1,9,1,12,8,0,2014
BELEN,16,LA GLORIA,1612,0,1,1,33,26,1,0,2014
BELEN,16,ALTAVISTA,1613,0,0,179,39,3,0,0,2014
BELEN,16,LA PALMA,1614,0,0,0,9,7,5,0,2014
BELEN,16,LOS ALPES,1615,0,0,3,55,2,0,0,2014
BELEN,16,LAS VIOLETAS,1616,0,5,184,7,1,0,0,2014
BELEN,16,LAS MERCEDES,1617,0,1,11,88,1,2,0,2014
BELEN,16,NUEVA VILLA DEL ABURRA,1618,0,0,1,6,0,1,0,2014
BELEN,16,MIRAVALLE,1619,0,0,1,0,23,1,0,2014
BELEN,16,EL NOGAL-LOS ALMENDROS,1620,0,0,0,1,2,2,0,2014
BELEN,16,CERRO NUTIBARA,1621,0,0,1,0,0,0,0,2014
SAN SEBASTIAN DE PALMITAS,50,LA SUIZA,5001,0,1,2,0,0,0,0,2014
SAN SEBASTIAN DE PALMITAS,50,LA FRISOLA,5002,0,1,2,0,0,0,0,2014
SAN SEBASTIAN DE PALMITAS,50,LA VOLCANA GUAYABAL,5003,0,2,8,0,0,0,0,2014
SAN SEBASTIAN DE PALMITAS,50,PALMITAS SECTOR CENTRAL,5004,0,4,4,0,0,0,0,2014
SAN SEBASTIAN DE PALMITAS,50,LA ALDEA,5005,0,6,5,0,0,0,0,2014
SAN SEBASTIAN DE PALMITAS,50,POTRERA MISERENGA,5006,0,7,2,0,0,0,0,2014
SAN SEBASTIAN DE PALMITAS,50,LA URQUITA,5007,0,4,5,0,0,0,0,2014
SAN CRISTOBAL,60,CABECERA URBANA SAN CRISTOBAL,6000,0,7,161,43,2,0,0,2014
SAN CRISTOBAL,60,LA LOMA,6001,0,101,197,3,0,0,0,2014
SAN CRISTOBAL,60,LA PALMA-EL PATIO,6002,0,24,86,1,0,0,0,2014
SAN CRISTOBAL,60,LAS PLAYAS,6003,0,0,11,0,0,0,0,2014
SAN CRISTOBAL,60,EL UVITO,6004,0,0,7,1,0,0,0,2014
SAN CRISTOBAL,60,NARANJAL,6005,0,1,5,0,0,0,0,2014
SAN CRISTOBAL,60,LA CUCHILLA,6006,0,1,14,0,0,0,0,2014
SAN CRISTOBAL,60,EL LLANO,6007,0,2,30,1,0,0,0,2014
SAN CRISTOBAL,60,TRAVESIAS,6008,0,6,84,2,0,0,0,2014
SAN CRISTOBAL,60,PEDREGAL ALTO,6009,0,4,37,1,0,0,0,2014
SAN CRISTOBAL,60,PAJARITO,6011,0,136,351,156,0,0,0,2014
SAN CRISTOBAL,60,EL PICACHO,6012,0,9,4,0,0,0,0,2014
SAN CRISTOBAL,60,YOLOMBO,6014,0,1,2,0,0,0,0,2014
SAN CRISTOBAL,60,SAN JOSE DE LA MONTAÑA,6015,0,0,4,0,0,0,0,2014
SAN CRISTOBAL,60,BOQUERON,6016,0,0,8,0,0,0,0,2014
ALTAVISTA,70,ALTAVISTA SECTOR CENTRAL,7001,0,35,266,2,1,0,0,2014
ALTAVISTA,70,AGUAS FRIAS,7002,0,0,2,0,0,0,0,2014
ALTAVISTA,70,BUGA PATIO BONITO,7084,0,0,3,0,0,0,0,2014
ALTAVISTA,70,EL CORAZON EL MORRO,7088,0,14,81,0,0,0,0,2014
ALTAVISTA,70,SAN JOSE DEL MANZANILLO,7089,0,13,15,0,0,0,0,2014
SAN ANTONIO DE PRADO,80,CABECERA SAN ANTONIO DE PRADO,8000,0,43,961,362,1,0,0,2014
SAN ANTONIO DE PRADO,80,EL VERGEL,8001,0,6,180,17,0,0,0,2014
SAN ANTONIO DE PRADO,80,LA FLORIDA,8002,0,3,10,0,0,0,0,2014
SAN ANTONIO DE PRADO,80,LA VERDE,8005,0,5,42,2,0,0,0,2014
SAN ANTONIO DE PRADO,80,EL SALADO,8006,0,5,19,1,0,0,0,2014
SAN ANTONIO DE PRADO,80,EL ASTILLERO,8007,0,1,1,0,0,0,0,2014
SAN ANTONIO DE PRADO,80,YARUMALITO,8008,0,0,4,0,0,0,0,2014
SAN ANTONIO DE PRADO,80,SUBURBANO POTRERITO,8089,0,0,4,2,0,0,0,2014
SANTA ELENA,90,EL CERRO,9001,0,0,4,1,0,0,0,2014
SANTA ELENA,90,EL LLANO SE,9002,0,0,6,0,0,0,0,2014
SANTA ELENA,90,EL PLAN,9003,0,0,12,1,0,0,0,2014
SANTA ELENA,90,LAS PALMAS,9004,0,3,3,0,0,0,0,2014
SANTA ELENA,90,MEDIA LUNA,9005,0,5,10,2,0,0,0,2014
SANTA ELENA,90,SANTA ELENA SECTOR CENTRAL,9006,0,2,16,2,0,0,0,2014
SANTA ELENA,90,EL PLACER,9007,0,0,9,2,1,0,0,2014
SANTA ELENA,90,PIEDRAS BLANCAS,9008,0,7,7,1,0,0,0,2014
SANTA ELENA,90,PIEDRA GORDA,9012,0,3,10,0,0,0,0,2014
SANTA ELENA,90,BARRO BLANCO,9013,0,2,5,3,0,0,0,2014
POPULAR,01,SANTO DOMINGO SAVIO No. 1,0101,9,92,274,1,0,0,0,2015
POPULAR,01,SANTO DOMINGO SAVIO No. 2,0102,8,151,24,0,0,0,0,2015
POPULAR,01,POPULAR,0103,7,58,316,0,0,0,0,2015
POPULAR,01,GRANIZAL,0104,1,18,143,1,0,0,0,2015
POPULAR,01,MOSCU No. 2,0105,0,27,165,0,1,0,0,2015
POPULAR,01,VILLA GUADALUPE,0106,3,33,117,0,0,0,0,2015
POPULAR,01,SAN PABLO,0107,4,50,147,0,0,0,0,2015
POPULAR,01,EL COMPROMISO,0108,0,49,1,0,0,0,0,2015
POPULAR,01,ALDEA PABLO VI,0109,1,31,1,0,0,0,0,2015
POPULAR,01,LA ESPERANZA No. 2,0110,2,36,5,0,0,0,0,2015
POPULAR,01,LA AVANZADA,0111,4,140,2,0,0,0,0,2015
POPULAR,01,CARPINELO,0112,2,151,3,0,1,0,0,2015
SANTA CRUZ,02,LA ISLA,0201,4,26,137,0,0,0,0,2015
SANTA CRUZ,02,EL PLAYON DE LOS COMUNEROS,0202,3,53,88,0,1,0,0,2015
SANTA CRUZ,02,PABLO VI,0203,0,1,75,0,0,0,0,2015
SANTA CRUZ,02,LA FRONTERA,0204,0,23,51,0,0,0,0,2015
SANTA CRUZ,02,LA FRANCIA,0205,2,22,176,0,1,0,0,2015
SANTA CRUZ,02,ANDALUCIA,0206,1,10,109,1,0,0,0,2015
SANTA CRUZ,02,VILLA DEL SOCORRO,0207,1,15,162,0,0,0,0,2015
SANTA CRUZ,02,VILLA NIZA,0208,0,8,62,0,0,0,0,2015
SANTA CRUZ,02,MOSCU No. 1,0209,0,14,100,0,0,0,0,2015
SANTA CRUZ,02,SANTA CRUZ,0210,3,7,167,0,0,0,0,2015
SANTA CRUZ,02,LA ROSA,0211,1,32,84,0,0,0,0,2015
MANRIQUE,03,LA SALLE,0301,1,7,234,0,1,0,0,2015
MANRIQUE,03,LAS GRANJAS,0302,1,57,287,0,1,0,0,2015
MANRIQUE,03,CAMPO VALDES No. 2,0303,0,0,64,110,0,0,0,2015
MANRIQUE,03,SANTA INES,0304,3,97,147,0,0,0,0,2015
MANRIQUE,03,EL RAIZAL,0305,2,37,143,0,0,0,0,2015
MANRIQUE,03,EL POMAR,0306,0,0,19,22,0,0,0,2015
MANRIQUE,03,MANRIQUE CENTRAL No. 2,0307,3,0,16,53,0,0,0,2015
MANRIQUE,03,MANRIQUE ORIENTAL,0308,0,1,136,28,0,0,0,2015
MANRIQUE,03,VERSALLES No. 1,0309,2,60,182,1,0,0,0,2015
MANRIQUE,03,VERSALLES No. 2,0310,3,194,0,0,0,0,0,2015
MANRIQUE,03,LA CRUZ,0311,2,180,4,0,0,0,0,2015
MANRIQUE,03,ORIENTE,0312,4,105,2,0,0,0,0,2015
MANRIQUE,03,MARIA CANO-CARAMBOLAS,0313,3,124,1,0,0,0,0,2015
MANRIQUE,03,SAN JOSE LA CIMA No. 1,0314,0,21,9,0,0,0,0,2015
MANRIQUE,03,SAN JOSE LA CIMA No. 2,0315,2,27,0,0,0,0,0,2015
ARANJUEZ,04,BERLIN,0401,0,7,42,64,0,0,0,2015
ARANJUEZ,04,SAN ISIDRO,0402,1,16,66,69,0,0,0,2015
ARANJUEZ,04,PALERMO,0403,0,28,60,0,0,0,0,2015
ARANJUEZ,04,BERMEJAL-LOS ALAMOS,0404,2,10,88,2,0,0,0,2015
ARANJUEZ,04,MORAVIA,0405,12,151,299,0,0,0,0,2015
ARANJUEZ,04,SEVILLA,0407,0,0,0,28,5,0,0,2015
ARANJUEZ,04,SAN PEDRO,0408,2,0,65,37,3,0,0,2015
ARANJUEZ,04,MANRIQUE CENTRAL No. 1,0409,2,0,7,81,1,0,0,2015
ARANJUEZ,04,CAMPO VALDES No. 1,0410,0,0,7,115,0,0,0,2015
ARANJUEZ,04,LAS ESMERALDAS,0411,2,8,33,38,0,0,0,2015
ARANJUEZ,04,LA PIÑUELA,0412,0,2,8,53,0,0,0,2015
ARANJUEZ,04,ARANJUEZ,0413,0,0,17,63,0,0,0,2015
ARANJUEZ,04,BRASILIA,0414,0,0,27,110,0,0,0,2015
ARANJUEZ,04,MIRANDA,0415,0,0,108,3,1,0,0,2015
CASTILLA,05,TOSCANA,0501,1,8,56,19,0,0,0,2015
CASTILLA,05,LAS BRISAS,0502,0,0,0,61,0,0,0,2015
CASTILLA,05,FLORENCIA,0503,1,0,6,81,0,0,0,2015
CASTILLA,05,TEJELO,0504,3,3,2,110,0,0,0,2015
CASTILLA,05,BOYACA,0505,0,0,0,47,0,0,0,2015
CASTILLA,05,HECTOR ABAD GOMEZ,0507,1,12,30,4,0,0,0,2015
CASTILLA,05,BELALCAZAR,0508,0,4,40,27,0,0,0,2015
CASTILLA,05,GIRARDOT,0509,2,0,19,88,1,0,0,2015
CASTILLA,05,TRICENTENARIO,0510,0,2,6,41,0,0,0,2015
CASTILLA,05,CASTILLA,0511,5,1,18,210,0,0,0,2015
CASTILLA,05,FRANCISCO ANTONIO ZEA,0513,0,1,47,60,0,0,0,2015
CASTILLA,05,ALFONSO LOPEZ,0514,0,2,30,69,1,0,0,2015
CASTILLA,05,CARIBE,0517,0,0,0,5,1,0,0,2015
CASTILLA,05,EL PROGRESO,0519,0,0,0,15,4,0,0,2015
DOCE DE OCTUBRE,06,SANTANDER,0601,0,1,204,0,0,0,0,2015
DOCE DE OCTUBRE,06,DOCE DE OCTUBRE No. 1,0602,0,4,226,1,1,0,0,2015
DOCE DE OCTUBRE,06,DOCE DE OCTUBRE No. 2,0603,1,1,188,0,1,0,0,2015
DOCE DE OCTUBRE,06,PEDREGAL,0604,0,0,24,185,0,0,0,2015
DOCE DE OCTUBRE,06,LA ESPERANZA,0605,2,1,34,184,0,0,0,2015
DOCE DE OCTUBRE,06,SAN MARTIN DE PORRES,0606,0,1,163,54,0,0,0,2015
DOCE DE OCTUBRE,06,KENNEDY,0607,1,3,360,2,0,0,0,2015
DOCE DE OCTUBRE,06,PICACHO,0608,0,148,71,12,0,0,0,2015
DOCE DE OCTUBRE,06,PICACHITO,0609,1,94,0,0,0,0,0,2015
DOCE DE OCTUBRE,06,MIRADOR DEL DOCE,0610,1,47,7,0,0,0,0,2015
DOCE DE OCTUBRE,06,PROGRESO No. 2,0611,0,70,3,0,1,0,0,2015
DOCE DE OCTUBRE,06,EL TRIUNFO,0612,0,57,2,0,0,0,0,2015
ROBLEDO,07,CERRO EL VOLADOR,0702,0,1,11,4,1,0,0,2015
ROBLEDO,07,SAN GERMAN,0703,0,0,12,23,13,0,0,2015
ROBLEDO,07,FACULTAD DE MINAS,0705,0,0,0,1,0,0,0,2015
ROBLEDO,07,PILARICA,0706,0,0,3,1,6,3,0,2015
ROBLEDO,07,BOSQUES DE SAN PABLO,0707,0,0,0,3,5,1,0,2015
ROBLEDO,07,ALTAMIRA,0708,0,0,0,31,3,0,0,2015
ROBLEDO,07,CORDOBA,0709,0,28,53,27,0,0,0,2015
ROBLEDO,07,LOPEZ DE MESA,0710,0,0,2,37,0,0,0,2015
ROBLEDO,07,EL DIAMANTE,0711,1,2,179,21,1,0,0,2015
ROBLEDO,07,AURES No. 1,0712,3,5,296,11,0,0,0,2015
ROBLEDO,07,AURES No. 2,0713,1,49,322,41,2,0,0,2015
ROBLEDO,07,BELLO HORIZONTE,0714,2,0,96,6,2,0,0,2015
ROBLEDO,07,VILLA FLORA,0715,0,0,60,10,0,0,0,2015
ROBLEDO,07,PALENQUE,0716,0,1,3,63,7,0,0,2015
ROBLEDO,07,ROBLEDO,0717,0,0,15,42,2,0,0,2015
ROBLEDO,07,CUCARACHO,0718,0,11,31,101,1,0,0,2015
ROBLEDO,07,FUENTE CLARA,0719,2,15,19,0,0,0,0,2015
ROBLEDO,07,SANTA MARGARITA,0720,2,37,68,0,1,0,0,2015
ROBLEDO,07,OLAYA HERRERA,0722,4,200,4,1,0,0,0,2015
ROBLEDO,07,PAJARITO,0723,0,1,3,73,0,0,0,2015
ROBLEDO,07,MONTECLARO,0724,1,67,39,77,2,0,0,2015
ROBLEDO,07,NUEVA VILLA DE LA IGUANA,0725,2,56,11,0,0,0,0,2015
VILLA HERMOSA,08,VILLA HERMOSA,0801,0,1,18,79,0,0,0,2015
VILLA HERMOSA,08,LA MANSION,0802,0,0,21,57,0,0,0,2015
VILLA HERMOSA,08,SAN MIGUEL,0803,0,0,15,35,10,0,0,2015
VILLA HERMOSA,08,LA LADERA,0804,2,2,23,24,0,0,0,2015
VILLA HERMOSA,08,BATALLON GIRARDOT,0805,0,2,0,1,0,0,0,2015
VILLA HERMOSA,08,LLANADITAS,0806,3,205,2,2,0,0,0,2015
VILLA HERMOSA,08,LOS MANGOS,0807,0,72,201,1,0,0,0,2015
VILLA HERMOSA,08,ENCISO,0808,1,2,69,74,0,0,0,2015
VILLA HERMOSA,08,SUCRE,0809,0,1,10,50,0,0,0,2015
VILLA HERMOSA,08,EL PINAL,0810,0,24,202,0,0,0,0,2015
VILLA HERMOSA,08,TRECE DE NOVIEMBRE,0811,0,149,2,0,0,0,0,2015
VILLA HERMOSA,08,LA LIBERTAD,0812,1,75,76,0,0,0,0,2015
VILLA HERMOSA,08,VILLA TINA,0813,4,100,110,2,0,0,0,2015
VILLA HERMOSA,08,SAN ANTONIO,0814,3,88,4,0,1,0,0,2015
VILLA HERMOSA,08,LAS ESTANCIAS,0815,1,84,83,0,0,0,0,2015
VILLA HERMOSA,08,VILLA TURBAY,0816,1,45,1,0,0,0,0,2015
VILLA HERMOSA,08,LA SIERRA,0817,2,33,0,0,0,0,0,2015
VILLA HERMOSA,08,VILLA LILIAM,0819,1,42,67,0,0,0,0,2015
BUENOS AIRES,09,JUAN PABLO II,0901,0,19,16,1,0,0,0,2015
BUENOS AIRES,09,BARRIOS DE JESUS,0902,2,47,79,28,0,0,0,2015
BUENOS AIRES,09,BOMBONA No. 2,0903,2,0,157,49,3,0,0,2015
BUENOS AIRES,09,LOS CERROS-EL VERGEL,0904,1,1,33,58,2,0,0,2015
BUENOS AIRES,09,ALEJANDRO ECHAVARRIA,0905,0,2,8,60,0,0,0,2015
BUENOS AIRES,09,BARRIO CAICEDO,0906,2,0,9,60,0,0,0,2015
BUENOS AIRES,09,BUENOS AIRES,0907,2,2,0,94,0,0,0,2015
BUENOS AIRES,09,MIRAFLORES,0908,0,0,1,37,5,0,0,2015
BUENOS AIRES,09,CATALUÑA,0909,0,0,4,76,0,0,0,2015
BUENOS AIRES,09,LA MILAGROSA,0910,0,0,3,51,0,0,0,2015
BUENOS AIRES,09,GERONA,0911,0,0,7,100,0,0,0,2015
BUENOS AIRES,09,EL SALVADOR,0912,2,0,29,126,0,0,0,2015
BUENOS AIRES,09,LORETO,0913,1,2,236,106,2,0,0,2015
BUENOS AIRES,09,ASOMADERA No. 1,0914,0,10,46,8,6,1,0,2015
BUENOS AIRES,09,OCHO DE MARZO,0917,0,23,6,0,0,0,0,2015
LA CANDELARIA,10,PRADO,1001,0,0,0,23,71,0,0,2015
LA CANDELARIA,10,JESUS NAZARENO,1003,0,0,1,48,4,0,0,2015
LA CANDELARIA,10,EL CHAGUALO,1004,0,0,0,64,1,0,0,2015
LA CANDELARIA,10,ESTACION VILLA,1005,0,0,0,15,7,0,0,2015
LA CANDELARIA,10,SAN BENITO,1006,0,0,3,26,2,0,0,2015
LA CANDELARIA,10,GUAYAQUIL,1007,0,1,0,0,4,0,0,2015
LA CANDELARIA,10,CORAZON DE JESUS,1008,0,0,0,0,2,0,0,2015
LA CANDELARIA,10,CALLE NUEVA,1011,0,0,0,0,2,0,0,2015
LA CANDELARIA,10,PERPETUO SOCORRO,1012,0,0,1,0,0,0,0,2015
LA CANDELARIA,10,COLON,1013,2,0,24,35,7,0,0,2015
LA CANDELARIA,10,LAS PALMAS,1014,1,2,117,49,0,0,0,2015
LA CANDELARIA,10,BOMBONA No. 1,1015,2,0,1,40,25,0,0,2015
LA CANDELARIA,10,BOSTON,1016,0,0,2,25,66,0,0,2015
LA CANDELARIA,10,LOS ANGELES,1017,0,0,0,20,23,0,0,2015
LA CANDELARIA,10,VILLA NUEVA,1018,3,0,0,5,64,0,0,2015
LA CANDELARIA,10,LA CANDELARIA,1019,0,0,1,11,17,0,0,2015
LA CANDELARIA,10,SAN DIEGO,1020,1,0,62,6,1,2,0,2015
LAURELES,11,CARLOS E. RESTREPO,1101,0,0,0,0,11,0,0,2015
LAURELES,11,SURAMERICANA,1102,0,0,0,0,4,8,0,2015
LAURELES,11,NARANJAL,1103,0,0,3,13,11,1,0,2015
LAURELES,11,SAN JOAQUIN,1104,0,0,0,8,62,0,0,2015
LAURELES,11,LOS CONQUISTADORES,1105,0,0,0,0,0,12,0,2015
LAURELES,11,BOLIVARIANA,1106,0,0,0,0,21,13,0,2015
LAURELES,11,LAURELES,1107,0,0,0,0,1,25,0,2015
LAURELES,11,LAS ACACIAS,1108,0,0,0,0,4,9,0,2015
LAURELES,11,LA CASTELLANA,1109,1,0,0,0,6,25,0,2015
LAURELES,11,LORENA,1110,0,0,0,1,16,17,0,2015
LAURELES,11,EL VELODROMO,1111,0,0,0,0,29,9,0,2015
LAURELES,11,ESTADIO,1112,0,0,0,0,0,19,0,2015
LAURELES,11,LOS COLORES,1113,0,0,0,0,72,29,0,2015
LAURELES,11,CUARTA BRIGADA,1114,0,0,0,5,19,1,0,2015
LAURELES,11,FLORIDA NUEVA,1115,0,0,0,0,41,11,0,2015
LA AMERICA,12,FERRINI,1201,0,3,3,5,17,4,0,2015
LA AMERICA,12,CALASANZ,1202,0,0,1,0,3,19,0,2015
LA AMERICA,12,LOS PINOS,1203,0,0,0,1,23,2,0,2015
LA AMERICA,12,LA AMERICA,1204,0,0,0,30,41,0,0,2015
LA AMERICA,12,LA FLORESTA,1205,0,0,0,30,32,1,0,2015
LA AMERICA,12,SANTA LUCIA,1206,0,0,1,54,1,0,0,2015
LA AMERICA,12,EL DANUBIO,1207,0,0,0,24,19,0,0,2015
LA AMERICA,12,CAMPO ALEGRE,1208,0,0,2,33,19,0,0,2015
LA AMERICA,12,SANTA MONICA,1209,0,0,0,3,51,0,0,2015
LA AMERICA,12,CRISTOBAL,1210,0,0,1,68,15,1,0,2015
LA AMERICA,12,SIMON BOLIVAR,1211,0,0,1,0,2,26,0,2015
LA AMERICA,12,SANTA TERESITA,1212,0,0,0,0,5,24,0,2015
LA AMERICA,12,CALASANZ PARTE ALTA,1213,1,2,46,59,14,7,0,2015
SAN JAVIER,13,EL PESEBRE,1301,1,112,39,8,1,0,0,2015
SAN JAVIER,13,BLANQUIZAL,1302,1,68,37,0,0,0,0,2015
SAN JAVIER,13,SANTA ROSA DE LIMA,1303,0,0,33,1,7,1,0,2015
SAN JAVIER,13,LOS ALCAZARES,1304,1,1,2,64,17,0,0,2015
SAN JAVIER,13,METROPOLITANO,1305,0,29,44,6,0,0,0,2015
SAN JAVIER,13,LA PRADERA,1306,0,1,78,114,1,0,0,2015
SAN JAVIER,13,JUAN XXIII LA QUIEBRA,1307,3,134,100,0,0,0,0,2015
SAN JAVIER,13,SAN JAVIER No. 2,1308,1,2,5,20,4,0,0,2015
SAN JAVIER,13,SAN JAVIER No. 1,1309,0,1,3,34,1,0,0,2015
SAN JAVIER,13,VEINTE DE JULIO,1310,1,22,150,18,1,0,0,2015
SAN JAVIER,13,BELENCITO,1311,0,0,8,16,24,0,0,2015
SAN JAVIER,13,BETANIA,1312,0,1,106,11,0,0,0,2015
SAN JAVIER,13,EL CORAZON,1313,0,2,68,1,0,0,0,2015
SAN JAVIER,13,LAS INDEPENDENCIAS,1314,3,233,11,0,0,0,0,2015
SAN JAVIER,13,NUEVOS CONQUISTADORES,1315,0,168,0,0,0,0,0,2015
SAN JAVIER,13,EL SALADO,1316,2,141,43,28,0,0,0,2015
SAN JAVIER,13,EDUARDO SANTOS,1317,0,12,26,11,0,0,0,2015
SAN JAVIER,13,ANTONIO NARIÑO,1318,2,36,165,13,0,0,0,2015
SAN JAVIER,13,EL SOCORRO,1319,1,1,76,4,0,0,0,2015
EL POBLADO,14,VILLA CARLOTA,1403,0,0,0,0,4,4,0,2015
EL POBLADO,14,CASTROPOL,1404,0,0,0,0,0,3,4,2015
EL POBLADO,14,LALINDE,1405,1,0,0,0,0,0,0,2015
EL POBLADO,14,LAS LOMAS No. 1,1406,0,0,0,0,0,0,4,2015
EL POBLADO,14,LAS LOMAS No. 2,1407,0,0,0,0,0,0,1,2015
EL POBLADO,14,ALTOS DEL POBLADO,1408,0,0,0,0,0,0,1,2015
EL POBLADO,14,EL TESORO,1409,0,0,2,2,0,1,2,2015
EL POBLADO,14,LOS NARANJOS,1410,0,0,6,4,0,0,1,2015
EL POBLADO,14,LOS BALSOS No. 1,1411,0,0,6,0,0,0,1,2015
EL POBLADO,14,SAN LUCAS,1412,0,1,1,3,1,1,2,2015
EL POBLADO,14,EL DIAMANTE No. 2,1413,0,0,0,0,0,0,5,2015
EL POBLADO,14,LOS BALSOS No. 2,1415,0,0,0,0,0,2,2,2015
EL POBLADO,14,ALEJANDRIA,1416,0,0,5,8,0,0,2,2015
EL POBLADO,14,LA FLORIDA,1417,0,0,1,0,0,0,3,2015
EL POBLADO,14,EL POBLADO,1418,0,0,0,0,2,0,1,2015
EL POBLADO,14,MANILA,1419,0,0,0,0,6,3,0,2015
EL POBLADO,14,PATIO BONITO,1421,0,0,0,0,0,0,2,2015
EL POBLADO,14,SANTA MARIA DE LOS ANGELES,1423,0,0,0,0,0,1,5,2015
GUAYABAL,15,TENCHE,1502,0,0,2,1,1,0,0,2015
GUAYABAL,15,TRINIDAD,1503,2,7,15,136,4,0,0,2015
GUAYABAL,15,SANTA FE,1504,0,0,1,2,54,0,0,2015
GUAYABAL,15,CAMPO AMOR,1507,1,0,0,22,26,0,0,2015
GUAYABAL,15,CRISTO REY,1509,1,0,2,114,3,0,0,2015
GUAYABAL,15,GUAYABAL,1510,0,0,0,15,6,0,0,2015
GUAYABAL,15,LA COLINA,1511,4,0,155,91,0,0,0,2015
BELEN,16,FATIMA,1601,1,0,1,20,17,1,0,2015
BELEN,16,ROSALES,1602,0,0,1,1,11,13,0,2015
BELEN,16,BELEN,1603,0,0,1,22,22,1,0,2015
BELEN,16,GRANADA,1604,0,0,0,32,6,0,0,2015
BELEN,16,SAN BERNARDO,1605,3,0,2,215,5,0,0,2015
BELEN,16,LAS PLAYAS,1606,0,1,0,93,2,0,0,2015
BELEN,16,DIEGO ECHAVARRIA,1607,0,0,0,15,5,2,0,2015
BELEN,16,LA MOTA,1608,0,0,17,3,7,5,0,2015
BELEN,16,LA HONDONADA,1609,0,12,7,59,14,0,0,2015
BELEN,16,EL RINCON,1610,1,54,195,92,1,1,0,2015
BELEN,16,LOMA DE LOS BERNAL,1611,0,1,8,3,14,14,0,2015
BELEN,16,LA GLORIA,1612,0,0,3,24,28,2,0,2015
BELEN,16,ALTAVISTA,1613,1,1,147,38,3,0,0,2015
BELEN,16,LA PALMA,1614,0,0,0,6,8,3,0,2015
BELEN,16,LOS ALPES,1615,0,0,2,53,3,0,0,2015
BELEN,16,LAS VIOLETAS,1616,3,3,168,7,0,0,0,2015
BELEN,16,LAS MERCEDES,1617,0,0,12,75,0,5,0,2015
BELEN,16,NUEVA VILLA DEL ABURRA,1618,0,0,0,6,1,2,0,2015
BELEN,16,MIRAVALLE,1619,1,0,0,3,11,9,0,2015
BELEN,16,EL NOGAL-LOS ALMENDROS,1620,0,0,0,1,2,1,0,2015
SAN SEBASTIAN DE PALMITAS,50,LA SUIZA,5001,0,0,3,0,0,0,0,2015
SAN SEBASTIAN DE PALMITAS,50,LA FRISOLA,5002,0,3,6,0,0,0,0,2015
SAN SEBASTIAN DE PALMITAS,50,LA VOLCANA GUAYABAL,5003,0,1,2,0,0,0,0,2015
SAN SEBASTIAN DE PALMITAS,50,PALMITAS SECTOR CENTRAL,5004,0,3,10,0,0,0,0,2015
SAN SEBASTIAN DE PALMITAS,50,LA ALDEA,5005,0,3,5,1,0,0,0,2015
SAN SEBASTIAN DE PALMITAS,50,POTRERA MISERENGA,5006,0,7,3,0,0,0,0,2015
SAN SEBASTIAN DE PALMITAS,50,LA URQUITA,5007,0,7,1,0,0,0,0,2015
SAN CRISTOBAL,60,CABECERA URBANA SAN CRISTOBAL,6000,1,4,131,62,0,0,0,2015
SAN CRISTOBAL,60,LA LOMA,6001,4,94,142,2,0,0,0,2015
SAN CRISTOBAL,60,LA PALMA-EL PATIO,6002,0,16,127,0,0,0,0,2015
SAN CRISTOBAL,60,LAS PLAYAS,6003,0,3,11,0,0,0,0,2015
SAN CRISTOBAL,60,EL UVITO,6004,0,1,5,0,0,0,0,2015
SAN CRISTOBAL,60,NARANJAL,6005,0,0,5,1,0,0,0,2015
SAN CRISTOBAL,60,LA CUCHILLA,6006,1,1,3,0,0,0,0,2015
SAN CRISTOBAL,60,EL LLANO,6007,0,3,21,0,0,0,0,2015
SAN CRISTOBAL,60,TRAVESIAS,6008,0,2,101,4,0,0,0,2015
SAN CRISTOBAL,60,PEDREGAL ALTO,6009,1,4,26,1,0,0,0,2015
SAN CRISTOBAL,60,PAJARITO,6011,0,152,284,113,1,0,0,2015
SAN CRISTOBAL,60,EL PICACHO,6012,1,20,13,0,0,0,0,2015
SAN CRISTOBAL,60,YOLOMBO,6014,0,0,10,0,1,0,0,2015
